datetime,consumption_kw,is_outage,outage_duration_h,hour,day_of_week,month
2023-10-11 22:00:00,90.41,0,0.0,22,2,10
2023-10-11 23:00:00,19.24,1,3.33,23,2,10
2023-10-12 00:00:00,71.9,0,0.0,0,3,10
2023-10-12 01:00:00,80.88,0,0.0,1,3,10
2023-10-12 02:00:00,88.71,0,0.0,2,3,10
2023-10-12 03:00:00,85.4,0,0.0,3,3,10
2023-10-12 04:00:00,103.07,0,0.0,4,3,10
2023-10-12 05:00:00,101.98,0,0.0,5,3,10
2023-10-12 06:00:00,165.19,0,0.0,6,3,10
2023-10-12 07:00:00,158.83,0,0.0,7,3,10
2023-10-12 08:00:00,199.1,0,0.0,8,3,10
2023-10-12 09:00:00,222.94,0,0.0,9,3,10
2023-10-12 10:00:00,183.61,0,0.0,10,3,10
2023-10-12 11:00:00,179.93,0,0.0,11,3,10
2023-10-12 12:00:00,8.31,1,0.5,12,3,10
2023-10-12 13:00:00,197.62,0,0.0,13,3,10
2023-10-12 14:00:00,209.75,0,0.0,14,3,10
2023-10-12 15:00:00,208.44,0,0.0,15,3,10
2023-10-12 16:00:00,208.81,0,0.0,16,3,10
2023-10-12 17:00:00,165.87,0,0.0,17,3,10
2023-10-12 18:00:00,175.99,0,0.0,18,3,10
2023-10-12 19:00:00,117.27,0,0.0,19,3,10
2023-10-12 20:00:00,110.21,0,0.0,20,3,10
2023-10-12 21:00:00,7.75,1,0.5,21,3,10
2023-10-12 22:00:00,107.45,0,0.0,22,3,10
2023-10-12 23:00:00,80.15,0,0.0,23,3,10
2023-10-13 00:00:00,106.61,0,0.0,0,4,10
2023-10-13 01:00:00,69.85,0,0.0,1,4,10
2023-10-13 02:00:00,97.84,0,0.0,2,4,10
2023-10-13 03:00:00,93.75,0,0.0,3,4,10
2023-10-13 04:00:00,100.08,0,0.0,4,4,10
2023-10-13 05:00:00,126.54,0,0.0,5,4,10
2023-10-13 06:00:00,125.51,0,0.0,6,4,10
2023-10-13 07:00:00,103.01,0,0.0,7,4,10
2023-10-13 08:00:00,18.34,1,1.92,8,4,10
2023-10-13 09:00:00,224.44,0,0.0,9,4,10
2023-10-13 10:00:00,231.76,0,0.0,10,4,10
2023-10-13 11:00:00,246.61,0,0.0,11,4,10
2023-10-13 12:00:00,219.74,0,0.0,12,4,10
2023-10-13 13:00:00,198.91,0,0.0,13,4,10
2023-10-13 14:00:00,207.01,0,0.0,14,4,10
2023-10-13 15:00:00,205.53,0,0.0,15,4,10
2023-10-13 16:00:00,179.89,0,0.0,16,4,10
2023-10-13 17:00:00,207.67,0,0.0,17,4,10
2023-10-13 18:00:00,203.59,0,0.0,18,4,10
2023-10-13 19:00:00,124.23,0,0.0,19,4,10
2023-10-13 20:00:00,104.84,0,0.0,20,4,10
2023-10-13 21:00:00,75.22,0,0.0,21,4,10
2023-10-13 22:00:00,109.9,0,0.0,22,4,10
2023-10-13 23:00:00,82.85,0,0.0,23,4,10
2023-10-14 00:00:00,12.66,1,0.5,0,5,10
2023-10-14 01:00:00,88.92,0,0.0,1,5,10
2023-10-14 02:00:00,77.91,0,0.0,2,5,10
2023-10-14 03:00:00,96.85,0,0.0,3,5,10
2023-10-14 04:00:00,83.36,0,0.0,4,5,10
2023-10-14 05:00:00,133.37,0,0.0,5,5,10
2023-10-14 06:00:00,128.43,0,0.0,6,5,10
2023-10-14 07:00:00,160.32,0,0.0,7,5,10
2023-10-14 08:00:00,151.98,0,0.0,8,5,10
2023-10-14 09:00:00,163.31,0,0.0,9,5,10
2023-10-14 10:00:00,155.12,0,0.0,10,5,10
2023-10-14 11:00:00,189.69,0,0.0,11,5,10
2023-10-14 12:00:00,166.86,0,0.0,12,5,10
2023-10-14 13:00:00,171.0,0,0.0,13,5,10
2023-10-14 14:00:00,173.32,0,0.0,14,5,10
2023-10-14 15:00:00,167.17,0,0.0,15,5,10
2023-10-14 16:00:00,129.41,0,0.0,16,5,10
2023-10-14 17:00:00,139.48,0,0.0,17,5,10
2023-10-14 18:00:00,141.93,0,0.0,18,5,10
2023-10-14 19:00:00,111.38,0,0.0,19,5,10
2023-10-14 20:00:00,101.63,0,0.0,20,5,10
2023-10-14 21:00:00,97.08,0,0.0,21,5,10
2023-10-14 22:00:00,84.81,0,0.0,22,5,10
2023-10-14 23:00:00,66.25,0,0.0,23,5,10
2023-10-15 00:00:00,79.45,0,0.0,0,6,10
2023-10-15 01:00:00,96.61,0,0.0,1,6,10
2023-10-15 02:00:00,70.93,0,0.0,2,6,10
2023-10-15 03:00:00,89.03,0,0.0,3,6,10
2023-10-15 04:00:00,84.28,0,0.0,4,6,10
2023-10-15 05:00:00,131.18,0,0.0,5,6,10
2023-10-15 06:00:00,128.61,0,0.0,6,6,10
2023-10-15 07:00:00,130.19,0,0.0,7,6,10
2023-10-15 08:00:00,156.38,0,0.0,8,6,10
2023-10-15 09:00:00,147.3,0,0.0,9,6,10
2023-10-15 10:00:00,157.8,0,0.0,10,6,10
2023-10-15 11:00:00,156.39,0,0.0,11,6,10
2023-10-15 12:00:00,164.0,0,0.0,12,6,10
2023-10-15 13:00:00,198.66,0,0.0,13,6,10
2023-10-15 14:00:00,162.3,0,0.0,14,6,10
2023-10-15 15:00:00,172.35,0,0.0,15,6,10
2023-10-15 16:00:00,142.46,0,0.0,16,6,10
2023-10-15 17:00:00,154.33,0,0.0,17,6,10
2023-10-15 18:00:00,114.61,0,0.0,18,6,10
2023-10-15 19:00:00,117.65,0,0.0,19,6,10
2023-10-15 20:00:00,105.79,0,0.0,20,6,10
2023-10-15 21:00:00,129.56,0,0.0,21,6,10
2023-10-15 22:00:00,96.16,0,0.0,22,6,10
2023-10-15 23:00:00,72.81,0,0.0,23,6,10
2023-10-16 00:00:00,90.28,0,0.0,0,0,10
2023-10-16 01:00:00,113.78,0,0.0,1,0,10
2023-10-16 02:00:00,62.25,0,0.0,2,0,10
2023-10-16 03:00:00,82.01,0,0.0,3,0,10
2023-10-16 04:00:00,101.45,0,0.0,4,0,10
2023-10-16 05:00:00,110.8,0,0.0,5,0,10
2023-10-16 06:00:00,125.01,0,0.0,6,0,10
2023-10-16 07:00:00,123.38,0,0.0,7,0,10
2023-10-16 08:00:00,216.06,0,0.0,8,0,10
2023-10-16 09:00:00,184.02,0,0.0,9,0,10
2023-10-16 10:00:00,210.3,0,0.0,10,0,10
2023-10-16 11:00:00,233.98,0,0.0,11,0,10
2023-10-16 12:00:00,219.55,0,0.0,12,0,10
2023-10-16 13:00:00,203.61,0,0.0,13,0,10
2023-10-16 14:00:00,193.07,0,0.0,14,0,10
2023-10-16 15:00:00,201.91,0,0.0,15,0,10
2023-10-16 16:00:00,183.64,0,0.0,16,0,10
2023-10-16 17:00:00,186.02,0,0.0,17,0,10
2023-10-16 18:00:00,148.98,0,0.0,18,0,10
2023-10-16 19:00:00,129.25,0,0.0,19,0,10
2023-10-16 20:00:00,106.73,0,0.0,20,0,10
2023-10-16 21:00:00,97.49,0,0.0,21,0,10
2023-10-16 22:00:00,108.31,0,0.0,22,0,10
2023-10-16 23:00:00,15.25,1,0.68,23,0,10
2023-10-17 00:00:00,69.11,0,0.0,0,1,10
2023-10-17 01:00:00,73.49,0,0.0,1,1,10
2023-10-17 02:00:00,83.81,0,0.0,2,1,10
2023-10-17 03:00:00,93.28,0,0.0,3,1,10
2023-10-17 04:00:00,92.54,0,0.0,4,1,10
2023-10-17 05:00:00,86.71,0,0.0,5,1,10
2023-10-17 06:00:00,121.59,0,0.0,6,1,10
2023-10-17 07:00:00,148.34,0,0.0,7,1,10
2023-10-17 08:00:00,197.04,0,0.0,8,1,10
2023-10-17 09:00:00,223.35,0,0.0,9,1,10
2023-10-17 10:00:00,242.63,0,0.0,10,1,10
2023-10-17 11:00:00,229.69,0,0.0,11,1,10
2023-10-17 12:00:00,240.74,0,0.0,12,1,10
2023-10-17 13:00:00,229.8,0,0.0,13,1,10
2023-10-17 14:00:00,8.25,1,1.14,14,1,10
2023-10-17 15:00:00,233.12,0,0.0,15,1,10
2023-10-17 16:00:00,209.27,0,0.0,16,1,10
2023-10-17 17:00:00,193.54,0,0.0,17,1,10
2023-10-17 18:00:00,166.92,0,0.0,18,1,10
2023-10-17 19:00:00,116.44,0,0.0,19,1,10
2023-10-17 20:00:00,99.93,0,0.0,20,1,10
2023-10-17 21:00:00,103.96,0,0.0,21,1,10
2023-10-17 22:00:00,75.89,0,0.0,22,1,10
2023-10-17 23:00:00,78.84,0,0.0,23,1,10
2023-10-18 00:00:00,44.67,0,0.0,0,2,10
2023-10-18 01:00:00,107.55,0,0.0,1,2,10
2023-10-18 02:00:00,83.39,0,0.0,2,2,10
2023-10-18 03:00:00,101.48,0,0.0,3,2,10
2023-10-18 04:00:00,126.87,0,0.0,4,2,10
2023-10-18 05:00:00,8.14,1,0.82,5,2,10
2023-10-18 06:00:00,151.67,0,0.0,6,2,10
2023-10-18 07:00:00,124.31,0,0.0,7,2,10
2023-10-18 08:00:00,230.96,0,0.0,8,2,10
2023-10-18 09:00:00,221.66,0,0.0,9,2,10
2023-10-18 10:00:00,216.44,0,0.0,10,2,10
2023-10-18 11:00:00,239.67,0,0.0,11,2,10
2023-10-18 12:00:00,202.47,0,0.0,12,2,10
2023-10-18 13:00:00,213.97,0,0.0,13,2,10
2023-10-18 14:00:00,234.97,0,0.0,14,2,10
2023-10-18 15:00:00,177.35,0,0.0,15,2,10
2023-10-18 16:00:00,1.67,1,0.5,16,2,10
2023-10-18 17:00:00,190.92,0,0.0,17,2,10
2023-10-18 18:00:00,199.54,0,0.0,18,2,10
2023-10-18 19:00:00,93.31,0,0.0,19,2,10
2023-10-18 20:00:00,129.14,0,0.0,20,2,10
2023-10-18 21:00:00,86.25,0,0.0,21,2,10
2023-10-18 22:00:00,79.99,0,0.0,22,2,10
2023-10-18 23:00:00,63.37,0,0.0,23,2,10
2023-10-19 00:00:00,63.68,0,0.0,0,3,10
2023-10-19 01:00:00,87.76,0,0.0,1,3,10
2023-10-19 02:00:00,70.01,0,0.0,2,3,10
2023-10-19 03:00:00,105.75,0,0.0,3,3,10
2023-10-19 04:00:00,95.06,0,0.0,4,3,10
2023-10-19 05:00:00,98.86,0,0.0,5,3,10
2023-10-19 06:00:00,122.08,0,0.0,6,3,10
2023-10-19 07:00:00,147.99,0,0.0,7,3,10
2023-10-19 08:00:00,190.84,0,0.0,8,3,10
2023-10-19 09:00:00,205.87,0,0.0,9,3,10
2023-10-19 10:00:00,223.74,0,0.0,10,3,10
2023-10-19 11:00:00,234.53,0,0.0,11,3,10
2023-10-19 12:00:00,215.35,0,0.0,12,3,10
2023-10-19 13:00:00,202.63,0,0.0,13,3,10
2023-10-19 14:00:00,214.44,0,0.0,14,3,10
2023-10-19 15:00:00,212.42,0,0.0,15,3,10
2023-10-19 16:00:00,173.09,0,0.0,16,3,10
2023-10-19 17:00:00,169.58,0,0.0,17,3,10
2023-10-19 18:00:00,159.21,0,0.0,18,3,10
2023-10-19 19:00:00,113.94,0,0.0,19,3,10
2023-10-19 20:00:00,93.58,0,0.0,20,3,10
2023-10-19 21:00:00,105.25,0,0.0,21,3,10
2023-10-19 22:00:00,62.62,0,0.0,22,3,10
2023-10-19 23:00:00,58.01,0,0.0,23,3,10
2023-10-20 00:00:00,74.99,0,0.0,0,4,10
2023-10-20 01:00:00,79.07,0,0.0,1,4,10
2023-10-20 02:00:00,64.88,0,0.0,2,4,10
2023-10-20 03:00:00,85.54,0,0.0,3,4,10
2023-10-20 04:00:00,98.98,0,0.0,4,4,10
2023-10-20 05:00:00,111.16,0,0.0,5,4,10
2023-10-20 06:00:00,132.28,0,0.0,6,4,10
2023-10-20 07:00:00,133.02,0,0.0,7,4,10
2023-10-20 08:00:00,217.17,0,0.0,8,4,10
2023-10-20 09:00:00,212.68,0,0.0,9,4,10
2023-10-20 10:00:00,201.19,0,0.0,10,4,10
2023-10-20 11:00:00,219.71,0,0.0,11,4,10
2023-10-20 12:00:00,221.86,0,0.0,12,4,10
2023-10-20 13:00:00,236.52,0,0.0,13,4,10
2023-10-20 14:00:00,204.3,0,0.0,14,4,10
2023-10-20 15:00:00,216.87,0,0.0,15,4,10
2023-10-20 16:00:00,195.63,0,0.0,16,4,10
2023-10-20 17:00:00,205.31,0,0.0,17,4,10
2023-10-20 18:00:00,189.36,0,0.0,18,4,10
2023-10-20 19:00:00,120.01,0,0.0,19,4,10
2023-10-20 20:00:00,101.07,0,0.0,20,4,10
2023-10-20 21:00:00,102.24,0,0.0,21,4,10
2023-10-20 22:00:00,83.99,0,0.0,22,4,10
2023-10-20 23:00:00,106.91,0,0.0,23,4,10
2023-10-21 00:00:00,81.18,0,0.0,0,5,10
2023-10-21 01:00:00,75.62,0,0.0,1,5,10
2023-10-21 02:00:00,79.8,0,0.0,2,5,10
2023-10-21 03:00:00,76.45,0,0.0,3,5,10
2023-10-21 04:00:00,113.35,0,0.0,4,5,10
2023-10-21 05:00:00,104.76,0,0.0,5,5,10
2023-10-21 06:00:00,146.47,0,0.0,6,5,10
2023-10-21 07:00:00,123.55,0,0.0,7,5,10
2023-10-21 08:00:00,156.91,0,0.0,8,5,10
2023-10-21 09:00:00,182.61,0,0.0,9,5,10
2023-10-21 10:00:00,141.02,0,0.0,10,5,10
2023-10-21 11:00:00,208.57,0,0.0,11,5,10
2023-10-21 12:00:00,173.62,0,0.0,12,5,10
2023-10-21 13:00:00,180.41,0,0.0,13,5,10
2023-10-21 14:00:00,19.33,1,0.5,14,5,10
2023-10-21 15:00:00,176.25,0,0.0,15,5,10
2023-10-21 16:00:00,159.11,0,0.0,16,5,10
2023-10-21 17:00:00,157.9,0,0.0,17,5,10
2023-10-21 18:00:00,137.79,0,0.0,18,5,10
2023-10-21 19:00:00,143.47,0,0.0,19,5,10
2023-10-21 20:00:00,112.83,0,0.0,20,5,10
2023-10-21 21:00:00,124.11,0,0.0,21,5,10
2023-10-21 22:00:00,100.21,0,0.0,22,5,10
2023-10-21 23:00:00,54.62,0,0.0,23,5,10
2023-10-22 00:00:00,119.17,0,0.0,0,6,10
2023-10-22 01:00:00,73.09,0,0.0,1,6,10
2023-10-22 02:00:00,109.13,0,0.0,2,6,10
2023-10-22 03:00:00,95.05,0,0.0,3,6,10
2023-10-22 04:00:00,120.92,0,0.0,4,6,10
2023-10-22 05:00:00,106.73,0,0.0,5,6,10
2023-10-22 06:00:00,139.39,0,0.0,6,6,10
2023-10-22 07:00:00,139.14,0,0.0,7,6,10
2023-10-22 08:00:00,178.69,0,0.0,8,6,10
2023-10-22 09:00:00,171.94,0,0.0,9,6,10
2023-10-22 10:00:00,187.34,0,0.0,10,6,10
2023-10-22 11:00:00,145.84,0,0.0,11,6,10
2023-10-22 12:00:00,178.72,0,0.0,12,6,10
2023-10-22 13:00:00,184.45,0,0.0,13,6,10
2023-10-22 14:00:00,176.66,0,0.0,14,6,10
2023-10-22 15:00:00,179.77,0,0.0,15,6,10
2023-10-22 16:00:00,149.51,0,0.0,16,6,10
2023-10-22 17:00:00,143.67,0,0.0,17,6,10
2023-10-22 18:00:00,147.72,0,0.0,18,6,10
2023-10-22 19:00:00,82.88,0,0.0,19,6,10
2023-10-22 20:00:00,113.84,0,0.0,20,6,10
2023-10-22 21:00:00,89.64,0,0.0,21,6,10
2023-10-22 22:00:00,73.01,0,0.0,22,6,10
2023-10-22 23:00:00,86.75,0,0.0,23,6,10
2023-10-23 00:00:00,98.41,0,0.0,0,0,10
2023-10-23 01:00:00,97.29,0,0.0,1,0,10
2023-10-23 02:00:00,84.67,0,0.0,2,0,10
2023-10-23 03:00:00,107.78,0,0.0,3,0,10
2023-10-23 04:00:00,118.02,0,0.0,4,0,10
2023-10-23 05:00:00,115.75,0,0.0,5,0,10
2023-10-23 06:00:00,119.6,0,0.0,6,0,10
2023-10-23 07:00:00,133.41,0,0.0,7,0,10
2023-10-23 08:00:00,207.57,0,0.0,8,0,10
2023-10-23 09:00:00,204.72,0,0.0,9,0,10
2023-10-23 10:00:00,197.61,0,0.0,10,0,10
2023-10-23 11:00:00,193.02,0,0.0,11,0,10
2023-10-23 12:00:00,232.48,0,0.0,12,0,10
2023-10-23 13:00:00,210.09,0,0.0,13,0,10
2023-10-23 14:00:00,218.26,0,0.0,14,0,10
2023-10-23 15:00:00,223.95,0,0.0,15,0,10
2023-10-23 16:00:00,175.37,0,0.0,16,0,10
2023-10-23 17:00:00,182.26,0,0.0,17,0,10
2023-10-23 18:00:00,167.44,0,0.0,18,0,10
2023-10-23 19:00:00,4.56,1,2.94,19,0,10
2023-10-23 20:00:00,123.59,0,0.0,20,0,10
2023-10-23 21:00:00,74.7,0,0.0,21,0,10
2023-10-23 22:00:00,95.25,0,0.0,22,0,10
2023-10-23 23:00:00,97.18,0,0.0,23,0,10
2023-10-24 00:00:00,77.2,0,0.0,0,1,10
2023-10-24 01:00:00,79.64,0,0.0,1,1,10
2023-10-24 02:00:00,92.98,0,0.0,2,1,10
2023-10-24 03:00:00,99.82,0,0.0,3,1,10
2023-10-24 04:00:00,113.74,0,0.0,4,1,10
2023-10-24 05:00:00,125.48,0,0.0,5,1,10
2023-10-24 06:00:00,115.27,0,0.0,6,1,10
2023-10-24 07:00:00,157.79,0,0.0,7,1,10
2023-10-24 08:00:00,212.5,0,0.0,8,1,10
2023-10-24 09:00:00,208.15,0,0.0,9,1,10
2023-10-24 10:00:00,190.89,0,0.0,10,1,10
2023-10-24 11:00:00,216.58,0,0.0,11,1,10
2023-10-24 12:00:00,222.92,0,0.0,12,1,10
2023-10-24 13:00:00,9.89,1,2.49,13,1,10
2023-10-24 14:00:00,207.9,0,0.0,14,1,10
2023-10-24 15:00:00,184.21,0,0.0,15,1,10
2023-10-24 16:00:00,204.11,0,0.0,16,1,10
2023-10-24 17:00:00,185.43,0,0.0,17,1,10
2023-10-24 18:00:00,145.31,0,0.0,18,1,10
2023-10-24 19:00:00,122.33,0,0.0,19,1,10
2023-10-24 20:00:00,104.15,0,0.0,20,1,10
2023-10-24 21:00:00,102.39,0,0.0,21,1,10
2023-10-24 22:00:00,80.83,0,0.0,22,1,10
2023-10-24 23:00:00,69.68,0,0.0,23,1,10
2023-10-25 00:00:00,68.44,0,0.0,0,2,10
2023-10-25 01:00:00,73.63,0,0.0,1,2,10
2023-10-25 02:00:00,86.98,0,0.0,2,2,10
2023-10-25 03:00:00,96.86,0,0.0,3,2,10
2023-10-25 04:00:00,102.14,0,0.0,4,2,10
2023-10-25 05:00:00,110.71,0,0.0,5,2,10
2023-10-25 06:00:00,124.73,0,0.0,6,2,10
2023-10-25 07:00:00,180.56,0,0.0,7,2,10
2023-10-25 08:00:00,183.44,0,0.0,8,2,10
2023-10-25 09:00:00,196.99,0,0.0,9,2,10
2023-10-25 10:00:00,262.71,0,0.0,10,2,10
2023-10-25 11:00:00,224.61,0,0.0,11,2,10
2023-10-25 12:00:00,199.3,0,0.0,12,2,10
2023-10-25 13:00:00,230.94,0,0.0,13,2,10
2023-10-25 14:00:00,199.65,0,0.0,14,2,10
2023-10-25 15:00:00,218.99,0,0.0,15,2,10
2023-10-25 16:00:00,2.29,1,2.16,16,2,10
2023-10-25 17:00:00,176.34,0,0.0,17,2,10
2023-10-25 18:00:00,194.14,0,0.0,18,2,10
2023-10-25 19:00:00,125.56,0,0.0,19,2,10
2023-10-25 20:00:00,119.59,0,0.0,20,2,10
2023-10-25 21:00:00,101.17,0,0.0,21,2,10
2023-10-25 22:00:00,80.03,0,0.0,22,2,10
2023-10-25 23:00:00,90.87,0,0.0,23,2,10
2023-10-26 00:00:00,12.94,1,0.5,0,3,10
2023-10-26 01:00:00,83.72,0,0.0,1,3,10
2023-10-26 02:00:00,113.72,0,0.0,2,3,10
2023-10-26 03:00:00,107.4,0,0.0,3,3,10
2023-10-26 04:00:00,108.18,0,0.0,4,3,10
2023-10-26 05:00:00,120.83,0,0.0,5,3,10
2023-10-26 06:00:00,132.06,0,0.0,6,3,10
2023-10-26 07:00:00,124.17,0,0.0,7,3,10
2023-10-26 08:00:00,7.82,1,0.5,8,3,10
2023-10-26 09:00:00,208.67,0,0.0,9,3,10
2023-10-26 10:00:00,207.06,0,0.0,10,3,10
2023-10-26 11:00:00,223.36,0,0.0,11,3,10
2023-10-26 12:00:00,220.32,0,0.0,12,3,10
2023-10-26 13:00:00,229.9,0,0.0,13,3,10
2023-10-26 14:00:00,223.25,0,0.0,14,3,10
2023-10-26 15:00:00,207.86,0,0.0,15,3,10
2023-10-26 16:00:00,174.49,0,0.0,16,3,10
2023-10-26 17:00:00,209.8,0,0.0,17,3,10
2023-10-26 18:00:00,167.87,0,0.0,18,3,10
2023-10-26 19:00:00,115.85,0,0.0,19,3,10
2023-10-26 20:00:00,99.86,0,0.0,20,3,10
2023-10-26 21:00:00,87.32,0,0.0,21,3,10
2023-10-26 22:00:00,109.86,0,0.0,22,3,10
2023-10-26 23:00:00,102.49,0,0.0,23,3,10
2023-10-27 00:00:00,86.67,0,0.0,0,4,10
2023-10-27 01:00:00,80.09,0,0.0,1,4,10
2023-10-27 02:00:00,95.99,0,0.0,2,4,10
2023-10-27 03:00:00,95.75,0,0.0,3,4,10
2023-10-27 04:00:00,102.15,0,0.0,4,4,10
2023-10-27 05:00:00,122.13,0,0.0,5,4,10
2023-10-27 06:00:00,123.38,0,0.0,6,4,10
2023-10-27 07:00:00,146.72,0,0.0,7,4,10
2023-10-27 08:00:00,198.06,0,0.0,8,4,10
2023-10-27 09:00:00,214.4,0,0.0,9,4,10
2023-10-27 10:00:00,204.01,0,0.0,10,4,10
2023-10-27 11:00:00,228.95,0,0.0,11,4,10
2023-10-27 12:00:00,206.41,0,0.0,12,4,10
2023-10-27 13:00:00,209.71,0,0.0,13,4,10
2023-10-27 14:00:00,205.37,0,0.0,14,4,10
2023-10-27 15:00:00,189.27,0,0.0,15,4,10
2023-10-27 16:00:00,210.23,0,0.0,16,4,10
2023-10-27 17:00:00,168.41,0,0.0,17,4,10
2023-10-27 18:00:00,159.52,0,0.0,18,4,10
2023-10-27 19:00:00,135.89,0,0.0,19,4,10
2023-10-27 20:00:00,96.44,0,0.0,20,4,10
2023-10-27 21:00:00,91.82,0,0.0,21,4,10
2023-10-27 22:00:00,71.52,0,0.0,22,4,10
2023-10-27 23:00:00,94.2,0,0.0,23,4,10
2023-10-28 00:00:00,92.7,0,0.0,0,5,10
2023-10-28 01:00:00,92.79,0,0.0,1,5,10
2023-10-28 02:00:00,94.76,0,0.0,2,5,10
2023-10-28 03:00:00,95.75,0,0.0,3,5,10
2023-10-28 04:00:00,97.13,0,0.0,4,5,10
2023-10-28 05:00:00,104.83,0,0.0,5,5,10
2023-10-28 06:00:00,149.35,0,0.0,6,5,10
2023-10-28 07:00:00,154.41,0,0.0,7,5,10
2023-10-28 08:00:00,144.6,0,0.0,8,5,10
2023-10-28 09:00:00,165.95,0,0.0,9,5,10
2023-10-28 10:00:00,168.8,0,0.0,10,5,10
2023-10-28 11:00:00,161.37,0,0.0,11,5,10
2023-10-28 12:00:00,182.66,0,0.0,12,5,10
2023-10-28 13:00:00,172.06,0,0.0,13,5,10
2023-10-28 14:00:00,15.35,1,0.5,14,5,10
2023-10-28 15:00:00,143.17,0,0.0,15,5,10
2023-10-28 16:00:00,131.54,0,0.0,16,5,10
2023-10-28 17:00:00,137.37,0,0.0,17,5,10
2023-10-28 18:00:00,128.72,0,0.0,18,5,10
2023-10-28 19:00:00,103.93,0,0.0,19,5,10
2023-10-28 20:00:00,114.76,0,0.0,20,5,10
2023-10-28 21:00:00,93.66,0,0.0,21,5,10
2023-10-28 22:00:00,95.35,0,0.0,22,5,10
2023-10-28 23:00:00,78.96,0,0.0,23,5,10
2023-10-29 00:00:00,68.19,0,0.0,0,6,10
2023-10-29 01:00:00,83.42,0,0.0,1,6,10
2023-10-29 02:00:00,67.76,0,0.0,2,6,10
2023-10-29 03:00:00,102.74,0,0.0,3,6,10
2023-10-29 04:00:00,90.94,0,0.0,4,6,10
2023-10-29 05:00:00,130.83,0,0.0,5,6,10
2023-10-29 06:00:00,124.92,0,0.0,6,6,10
2023-10-29 07:00:00,158.88,0,0.0,7,6,10
2023-10-29 08:00:00,138.16,0,0.0,8,6,10
2023-10-29 09:00:00,155.19,0,0.0,9,6,10
2023-10-29 10:00:00,179.02,0,0.0,10,6,10
2023-10-29 11:00:00,195.85,0,0.0,11,6,10
2023-10-29 12:00:00,205.0,0,0.0,12,6,10
2023-10-29 13:00:00,178.92,0,0.0,13,6,10
2023-10-29 14:00:00,200.87,0,0.0,14,6,10
2023-10-29 15:00:00,10.57,1,6.64,15,6,10
2023-10-29 16:00:00,171.48,0,0.0,16,6,10
2023-10-29 17:00:00,128.81,0,0.0,17,6,10
2023-10-29 18:00:00,136.3,0,0.0,18,6,10
2023-10-29 19:00:00,2.59,1,0.5,19,6,10
2023-10-29 20:00:00,88.18,0,0.0,20,6,10
2023-10-29 21:00:00,101.64,0,0.0,21,6,10
2023-10-29 22:00:00,67.01,0,0.0,22,6,10
2023-10-29 23:00:00,88.11,0,0.0,23,6,10
2023-10-30 00:00:00,93.6,0,0.0,0,0,10
2023-10-30 01:00:00,74.18,0,0.0,1,0,10
2023-10-30 02:00:00,72.16,0,0.0,2,0,10
2023-10-30 03:00:00,87.53,0,0.0,3,0,10
2023-10-30 04:00:00,90.51,0,0.0,4,0,10
2023-10-30 05:00:00,115.54,0,0.0,5,0,10
2023-10-30 06:00:00,131.53,0,0.0,6,0,10
2023-10-30 07:00:00,138.35,0,0.0,7,0,10
2023-10-30 08:00:00,220.12,0,0.0,8,0,10
2023-10-30 09:00:00,194.56,0,0.0,9,0,10
2023-10-30 10:00:00,234.17,0,0.0,10,0,10
2023-10-30 11:00:00,202.68,0,0.0,11,0,10
2023-10-30 12:00:00,221.09,0,0.0,12,0,10
2023-10-30 13:00:00,236.04,0,0.0,13,0,10
2023-10-30 14:00:00,230.27,0,0.0,14,0,10
2023-10-30 15:00:00,199.05,0,0.0,15,0,10
2023-10-30 16:00:00,203.33,0,0.0,16,0,10
2023-10-30 17:00:00,189.26,0,0.0,17,0,10
2023-10-30 18:00:00,161.9,0,0.0,18,0,10
2023-10-30 19:00:00,126.3,0,0.0,19,0,10
2023-10-30 20:00:00,132.94,0,0.0,20,0,10
2023-10-30 21:00:00,101.72,0,0.0,21,0,10
2023-10-30 22:00:00,95.19,0,0.0,22,0,10
2023-10-30 23:00:00,91.79,0,0.0,23,0,10
2023-10-31 00:00:00,58.09,0,0.0,0,1,10
2023-10-31 01:00:00,0.21,1,2.46,1,1,10
2023-10-31 02:00:00,71.45,0,0.0,2,1,10
2023-10-31 03:00:00,85.8,0,0.0,3,1,10
2023-10-31 04:00:00,137.43,0,0.0,4,1,10
2023-10-31 05:00:00,113.26,0,0.0,5,1,10
2023-10-31 06:00:00,118.9,0,0.0,6,1,10
2023-10-31 07:00:00,160.23,0,0.0,7,1,10
2023-10-31 08:00:00,180.78,0,0.0,8,1,10
2023-10-31 09:00:00,198.64,0,0.0,9,1,10
2023-10-31 10:00:00,232.04,0,0.0,10,1,10
2023-10-31 11:00:00,218.94,0,0.0,11,1,10
2023-10-31 12:00:00,196.58,0,0.0,12,1,10
2023-10-31 13:00:00,226.46,0,0.0,13,1,10
2023-10-31 14:00:00,207.35,0,0.0,14,1,10
2023-10-31 15:00:00,228.45,0,0.0,15,1,10
2023-10-31 16:00:00,185.91,0,0.0,16,1,10
2023-10-31 17:00:00,198.71,0,0.0,17,1,10
2023-10-31 18:00:00,196.64,0,0.0,18,1,10
2023-10-31 19:00:00,104.29,0,0.0,19,1,10
2023-10-31 20:00:00,102.1,0,0.0,20,1,10
2023-10-31 21:00:00,100.47,0,0.0,21,1,10
2023-10-31 22:00:00,73.84,0,0.0,22,1,10
